image,NoF,ALB,BET,DOL,LAG,OTHER,SHARK,YFT
img_00005.jpg,0.9999969179180054,6.120974225098123e-07,1.895517731263569e-08,1.9912541182521864e-06,3.972380129070036e-09,1.1704928617546744e-08,1.2593726833632159e-08,4.3150424099254627e-07
img_00007.jpg,0.0001266632596646367,0.08960933710041682,2.8232329022018365e-07,2.2772221932330284e-06,4.891665503942502e-07,1.3795865143035407e-07,6.882575481681343e-09,0.9102608060866578
img_00009.jpg,7.974898381977072e-05,0.9991339196144204,0.0006939984728583328,9.433761227422287e-07,3.34356488418591e-07,6.109644315423495e-05,5.943837387323711e-09,2.9952809298613914e-05
img_00018.jpg,0.00013871019385346722,0.9990929970300922,0.0006548016492462185,1.501533100354705e-08,1.5369652569080792e-08,0.00011330592072631762,1.055016230291559e-09,1.5376608206975772e-07
img_00027.jpg,0.00020368932845012033,0.9963802365408885,5.815653674363351e-05,2.779510186224614e-09,4.260487080171621e-09,0.003263205841238545,5.694105658273252e-10,9.470414327136799e-05
img_00030.jpg,0.9999805688852905,1.934838630435175e-05,1.2292587568161049e-11,8.401832879784132e-12,6.510222606472954e-08,1.75931717853365e-08,1.1156225724315112e-12,1.1197098038457834e-11
img_00040.jpg,0.014318044407242351,0.0010845680344548916,2.026509085387528e-07,5.611648916665281e-07,1.7258022166702336e-09,3.9873690429171594e-05,0.9845530986142346,3.6497120366586507e-06
img_00046.jpg,0.9999967814517504,2.546248896875388e-06,3.170718557217483e-07,7.8883512752032e-08,4.42532861361814e-09,2.6007762175723884e-08,2.274323964579346e-07,1.8478496935201127e-08
img_00053.jpg,0.0033919217039301793,0.9965369936014032,1.663665617944252e-05,5.946601684268328e-08,5.2484549471730486e-09,3.260299824316072e-06,2.14902913690652e-09,5.112087516181074e-05
img_00071.jpg,0.017316218374672926,5.80820636170936e-10,1.5936430660979824e-14,1.1564906779145273e-13,0.9826837810152687,6.32572186291035e-13,1.4991382947548474e-17,2.8473706969622494e-11
img_00075.jpg,0.0003765103043640309,0.8387088458970224,7.115076030381378e-07,4.680274264393088e-10,1.2319609963760265e-07,0.16091372379418628,1.2477582592534082e-14,8.483268462628111e-08
img_00102.jpg,0.002490109048331563,0.9098108655419914,1.696455131354605e-07,9.973839300624065e-10,4.135678617693751e-07,4.5354579362540124e-07,0.0001653191218616962,0.08753266853126272
img_00103.jpg,6.625503241422873e-05,0.9978235106375382,0.00017382908873652498,7.176443017762093e-05,6.604946767707725e-07,0.0017901269200004365,8.267095866503801e-07,7.302668686966335e-05
img_00109.jpg,0.00042794650078705095,0.9995366013018943,1.4475415667172997e-05,2.3229145112646636e-08,8.607836494055866e-09,8.06138608830298e-06,1.3645113932291256e-08,1.2869913467627626e-05
img_00119.jpg,0.9999995230419639,1.6164209171858024e-07,9.216767819429414e-08,1.0339787488358115e-07,5.7404053744336366e-08,2.0923977373786364e-08,2.417198449880575e-08,1.7250375844489995e-08
img_00120.jpg,0.0008231955525587036,0.9991726353672554,2.7964467560189985e-10,1.532347474923032e-13,1.6617848882455464e-12,1.4022394929198168e-10,1.700457483208513e-11,4.168641497584889e-06
img_00125.jpg,0.0001256802075237505,0.9987390672596955,9.736576390463618e-07,1.1123682590108374e-09,1.4263291290876802e-10,2.6081056115323424e-05,5.141856164491962e-11,0.0011081965126066432
img_00128.jpg,0.0009403591757617282,9.363297225522885e-05,0.06076665701762201,0.9379180116339365,4.305555507219824e-10,1.3035315910880964e-08,2.5425550541396444e-09,0.0002813231919979902
img_00129.jpg,0.06487153125832822,7.88781342101713e-05,1.7775156494333397e-08,8.922090559503837e-08,7.090934981070561e-11,5.03445295692141e-06,0.9350428896222944,1.5594652387927114e-06
img_00133.jpg,0.9999240637165652,7.266317459322848e-05,2.9396593342945046e-07,9.207138709536673e-10,4.101158521261473e-09,4.042106437764461e-09,7.191245772228628e-11,2.9700070169438268e-06
img_00138.jpg,0.0021672827465307348,0.993128107916391,0.004335732685275329,2.4699511711966215e-05,3.241414295355644e-07,5.516178001843066e-07,5.106863559649814e-05,0.0002922327452646355
img_00141.jpg,3.925851113551637e-05,3.5731740160414078e-06,2.2430522284359016e-07,8.889983042066366e-09,2.2120937670956608e-13,4.676558360148227e-13,6.243521376838614e-10,0.9999569344946015
img_00152.jpg,0.011013222488052903,0.05313841819339094,0.0009795565362666415,1.39152085786e-06,1.1388280884373066e-06,1.2083258747429215e-05,5.629049940952371e-05,0.9347978986751863
img_00161.jpg,0.00017046941115332907,1.7176854601305677e-06,6.9763803406993495e-09,1.0521340324960446e-08,6.675579966373742e-11,7.794625856856471e-10,3.2465219570040677e-09,0.9998277913129255
