image,NoF,ALB,BET,DOL,LAG,OTHER,SHARK,YFT
img_00005.jpg,0.9870973480210176,0.00631996947099299,0.0007202329481732798,0.001689420053865213,0.0001251737467448748,0.0012325134304079215,0.0015516927070119103,0.0012636496217863528
img_00007.jpg,0.014837502505373835,0.3618639559993826,1.0153463843473336e-05,5.478669147148518e-06,0.0002681231613075592,0.00017054014570579859,0.0002566339703646718,0.6225876120848749
img_00009.jpg,0.0017249347245007311,0.9970303806954719,0.00028666622116088744,2.9691065633465265e-06,3.1441377975416875e-05,0.0006499547971694226,1.5240215894730012e-06,0.0002721290555685702
img_00018.jpg,0.00250463771723518,0.7673257588753475,0.050663961978605454,9.10037042621252e-05,0.00022983757639124345,0.17867780837910827,7.678415197776113e-05,0.00043020761707247043
img_00027.jpg,0.01810058005191846,0.3111271027190058,0.022708908308672292,0.004837504467863976,0.0002546638347892496,0.04144402723838711,0.0024998884490568395,0.5990273249303062
img_00030.jpg,0.620458294771998,0.2909598261636454,0.003806527310443563,0.005201979731473721,0.053321352932444395,0.022891147865438707,0.0005820198928607124,0.002778851331695554
img_00040.jpg,0.01848558541534515,0.03222816306610636,0.0005489141839664602,0.00023874345454652832,1.3289037169629988e-05,0.0058645172533989326,0.9372988056872347,0.005321981902232207
img_00046.jpg,0.9564876196750127,0.030244133961978083,0.001600742243933405,0.0032215051605079246,0.00032228909937288754,0.0029472303277957696,0.000515577218675744,0.004660902312723709
img_00053.jpg,0.026326063515769764,0.9642887249564399,0.0016305814056794615,7.646145037570162e-05,1.0562091554556364e-05,0.007253701883753835,7.083979503082166e-05,0.00034306490139576225
img_00071.jpg,0.006926566495156335,0.0023918992991056147,0.0002144448952278781,2.638009453743807e-05,0.9902974628446902,2.2102336841693375e-05,1.9593407018673636e-06,0.00011918469373888367
img_00075.jpg,0.007352798028515637,0.5604868072578062,0.03990212155335373,0.001885291296656151,0.0008776169072573583,0.3633369402894385,2.020043404445991e-05,0.026138224232927904
img_00102.jpg,0.28738565541646005,0.3346715936506758,0.002586072927994688,0.0010492654967377416,0.0008043432813977859,0.010761923921580178,0.00624556541239619,0.3564955798927576
img_00103.jpg,0.02905550493454509,0.49776590991725134,0.027488564673752137,0.40732976682554484,0.001353753529366138,0.025178516374421762,7.817885474735876e-05,0.011749804890371217
img_00109.jpg,0.0035451820206725544,0.9811711305099556,0.001463416957918853,2.1088458240816808e-05,1.4538232205085359e-05,0.009773163416988733,0.0002724816614237114,0.003738998742594889
img_00119.jpg,0.9981195545996041,0.0012808041925927943,0.00018557053461879788,6.507783843902922e-05,2.0434133419794115e-05,3.679467961293383e-05,7.376438370137647e-05,0.00021799963801111602
img_00120.jpg,0.0022283775214412297,0.9796474835247098,0.0010809478750467393,2.908072541135493e-06,2.205746150570056e-05,4.479679113070926e-05,0.00010186950512654843,0.01687155924849805
img_00125.jpg,0.006943785791473559,0.9700424801416782,0.0030443428164070685,2.9794755499020945e-05,1.5218255284593087e-05,0.008897014847725976,4.253110241920897e-05,0.01098483228951233
img_00128.jpg,0.1917713515410005,0.028648317772522247,0.2026605732363756,0.24928754776184456,0.0001450441947474021,0.020968873040784642,0.0005584853318721175,0.30595980712085286
img_00129.jpg,0.13805908596592167,0.037047997221176236,0.000249776540689255,0.00047274986575980663,1.9516966888061414e-05,0.008424555236050454,0.8116854039731688,0.0040409142303455435
img_00133.jpg,0.7552452690386204,0.22320124014458007,0.0012706185751321158,0.0061564982235280665,0.002895131028421277,0.010076446894093167,0.00012874649061197303,0.0010260496050128688
img_00138.jpg,0.02332483160082882,0.43979732056954385,0.5256467058583913,0.00011376461392430956,1.6658041993405585e-05,0.0016772480406431977,0.0018159746380788282,0.007607496636596121
img_00141.jpg,0.0023916542620338824,0.00010698702319524417,0.00011151169540613755,5.679769520027479e-05,4.969287217658927e-07,1.2055665084524886e-05,7.79990991532851e-05,0.9972424976312048
img_00152.jpg,0.01692586413022113,0.1766728585747675,0.008820505967750192,0.0026828382942757916,2.204002372323713e-05,0.08023892189898982,0.02316944418598937,0.6914675269242829
img_00161.jpg,3.747555982587248e-06,1.3583878921497538e-06,1.2925387226985383e-06,1.5409828865792476e-07,3.819966905862204e-08,6.457487056866265e-09,2.4739438305096974e-07,0.9999931553675748
img_00164.jpg,0.9883341372423894,0.006279487739630333,0.0010228626213546312,0.0005805261948299076,0.00029501492991557105,0.0015557498294410388,0.0004900953487436842,0.0014421260936954192
img_00170.jpg,0.0030814419339955995,0.022990803555126765,0.001788210510789462,0.00034464080349709986,0.9671120634019919,0.00010756107482784635,1.2621754038388002e-05,0.004562656965733038
img_00171.jpg,0.31107706911167576,0.4952421091149391,0.002531951786986731,0.0020294963133061267,0.00011613803299086275,0.1845434572009075,0.00029393447091255497,0.004165843968281266
img_00172.jpg,0.43072766828568787,0.13392685163739113,0.007182832942297865,0.02110506445517393,0.0006987675589987163,0.39866756178755614,0.00058653117432132,0.007104722158573157
img_00175.jpg,0.29855333803803025,0.251918032164726,0.0024048467090745955,0.003913656702755723,0.00011152726733858447,0.43740587967363204,0.0003777954045915952,0.00531492403985109
img_00180.jpg,4.212588078164366e-06,2.9369273587239376e-06,3.855530234623224e-07,1.3565467937033675e-08,2.474853915102037e-08,4.3937902844990155e-09,3.2280386041003532e-09,0.9999924189957037
img_00196.jpg,0.977343894802838,0.013005126337686896,0.0020092276774981307,0.001162850727345859,0.00037077956909951264,0.0010148168754348125,0.0019826554354623735,0.003110648574634386
img_00212.jpg,0.022201807592612973,0.3550871098789251,0.10431439426985725,0.004943595641923886,0.13658723806204537,0.0001011421047318675,0.0002917902012518862,0.37647292224865164
img_00223.jpg,0.4219248541398342,0.5417741685145716,0.0023383253963620764,0.00043807289130761893,8.28827300199501e-05,0.01216536478708043,0.0012394164169621856,0.020036915123862013
img_00230.jpg,0.02825748143370411,0.949478804109078,0.009013088491145446,0.00016858586317305057,0.000282975646851241,0.002721451206634729,8.908418236952506e-05,0.009988529067044066
img_00232.jpg,0.07569719100988996,0.016500749929847913,0.004663659166370365,0.0004470133035669337,0.0005325976537187138,0.010718047914272836,0.8748396955843096,0.01660104543802358
img_00244.jpg,0.05666635914296381,0.7939885176390585,0.05186218773343933,0.000248648067947062,0.0006760075680856523,0.09176662864200998,0.0013015165245506676,0.003490134681945024
img_00272.jpg,0.13886974027690754,0.7235372264476181,0.1283377458968437,0.0012345494723561242,0.0012415766901655095,0.005334371305222364,2.3052315686899685e-05,0.001421737595199564
img_00280.jpg,0.004051853543359893,0.987898329886889,0.0016696636701813987,9.516022262824483e-06,3.992695254547841e-06,0.0001700708422829527,3.50440134330173e-06,0.006193068938426358
img_00282.jpg,0.13704647342883583,0.6061894740880749,0.004699438249160275,0.008616741281522237,5.759839050051952e-05,0.23769851844425224,0.0002684423779244105,0.005423313739729513
img_00285.jpg,0.0037518601380889553,0.6321566793362957,0.0033801435223396264,7.166128103574174e-06,4.008843014972465e-06,0.012483758788288665,0.0009286299100107137,0.3472877533338579
img_00289.jpg,0.8539038087700161,0.13395204560250354,0.0029333832071282632,0.001851086953424169,0.0008668792136589969,0.0007755453182201505,0.00033559888574053614,0.005381652049308199
img_00292.jpg,0.08736392423964581,0.8039450294515552,0.006082755591913562,0.0004237484125957894,0.0004395806877568419,0.08777623979241368,0.0012744680349977883,0.012694253789121384
img_00302.jpg,0.1568195211505782,0.02494877584000616,0.0002687490735182077,0.0004414011842532503,5.909993987727996e-05,0.005770971633530858,0.8088501054689445,0.002841375709291572
