image,NoF,ALB,BET,DOL,LAG,OTHER,SHARK,YFT
img_00005.jpg,0.658677112784034,0.22671673155301042,0.014321965693129683,0.019244423421577766,0.0007753731801821357,0.024515829277582505,0.021955210138250827,0.03379335395223275
img_00007.jpg,0.08123850344712823,0.27528101158182067,0.004375488461126006,0.002575028354489855,0.027527852919889847,0.008839000782517944,0.0017622156881817003,0.5984008987648457
img_00009.jpg,0.013090809829674912,0.8716835317192086,0.07441766505208408,0.0015762351658817164,0.007426846561601917,0.02313268258134614,0.00041818933385227337,0.008254039756350277
img_00018.jpg,0.07307995956670571,0.6351759120510665,0.04288604473368434,0.0016124523549884012,0.0024878436708694403,0.24126193399429446,0.0008900763295297602,0.0026057772988611083
img_00027.jpg,0.09996046783507735,0.2669608221116836,0.05142814106644548,0.06768572324334286,0.003640777905169276,0.27011669195456584,0.024014455874770205,0.21619292000894544
img_00030.jpg,0.25849182517701386,0.4586896145527048,0.022399219457896528,0.026644304755859636,0.09691499780838879,0.10680501950479929,0.00924928180721378,0.02080573693612323
img_00040.jpg,0.05497387527718489,0.054658980621674555,0.012337007894777091,0.009220657822244255,0.003261798765302508,0.03180427689429813,0.8030282042397852,0.03071519848473336
img_00046.jpg,0.4441030084316774,0.47470284838750065,0.004808142693943369,0.041637741965356044,0.00036671019501386456,0.01587267750987239,0.004781010871823289,0.013727859944813106
img_00053.jpg,0.01679348713311734,0.8900126397408324,0.08302033053981588,0.0035920611127636245,0.00040292886182208976,0.0010571931138846158,0.00012991650126584607,0.004991442996498348
img_00071.jpg,0.021754958948133778,0.02337155289214738,0.008709534264328165,0.005730741443651954,0.91741205914925,0.006356292746574882,0.0022789623238058166,0.014385898232107822
img_00075.jpg,0.011820056082764971,0.602406306934138,0.02339520412449213,0.006662938854810481,0.0006921979922720924,0.3527814642518794,2.2426694837561466e-05,0.002219405064805291
img_00102.jpg,0.055295118387570015,0.39225585039404326,0.0429871024924813,0.018207279790351263,0.014120679727685638,0.03663153448160622,0.06785092637645587,0.3726515083498064
img_00103.jpg,0.076692932771288,0.6252451786974658,0.03497793591559653,0.003021397680700739,0.016659452445020657,0.1682219097910565,0.00037491589577461163,0.07480627680309732
img_00109.jpg,0.009429188641802937,0.8764004611454772,0.025341643545700003,0.0027368537713327386,0.0005809029740790661,0.05884492232469804,0.005220513921644728,0.0214455136752654
img_00119.jpg,0.714150862483377,0.26945880650544296,0.0012224475835302714,0.0031806299536888934,0.0017851270118478136,0.0062312732304545156,0.0017633152492777656,0.002207537982380391
img_00120.jpg,0.016391266231586443,0.7479162128108491,0.02490847068343124,0.00473869488695392,0.003352126370520831,0.01615231636279643,0.01636553307184779,0.17017537958201423
img_00125.jpg,0.16816605348531036,0.715366401278193,0.013815411212776981,0.0024137061925725203,0.0008732581519379548,0.0895904450569333,0.0017303865589925974,0.008044338063283597
img_00128.jpg,0.12025810204763228,0.09073985589129455,0.1945874827583713,0.2710406188509372,0.0011641880539560209,0.029318798707573306,0.010360703680273859,0.2825302500099615
img_00129.jpg,0.04784819723145132,0.04609662940564336,0.006704174834539143,0.013361667060899115,0.0008253504121616561,0.02208358438781917,0.8137854782504815,0.04929491841700468
img_00133.jpg,0.2831071616443218,0.46517099909642917,0.06545863883471749,0.041720008392315065,0.015833428169719558,0.0933387072052849,0.010696857360297872,0.02467419929691413
img_00138.jpg,0.036384367838717575,0.654003623119833,0.26008928359892647,0.0059123337943177015,0.0004981204800264573,0.029472084223856117,0.003283734177367367,0.01035645276695532
img_00141.jpg,0.006738596422596958,0.004645945729549101,0.015073871718931915,0.015077205978006596,0.0018511592190608602,0.0015447521777943,0.0051375551097715836,0.9499309136442887
img_00152.jpg,0.1148265898011598,0.19973485600329044,0.06814504801026872,0.00867437386161177,0.0011251598156505895,0.10644941404172942,0.06723680056947481,0.4338077578968145
img_00161.jpg,0.016588437562022704,0.003896692765994923,0.006165934796239553,0.004314515514226011,0.0013991654917402975,0.0017638963210732438,0.0024218879327748896,0.9634494696159283
img_00164.jpg,0.9138807340002639,0.049240788387218584,0.0030434151974855933,0.0025853352696256597,0.0005827435619884729,0.003155552403287698,0.006717222919445235,0.02079420826068477
img_00170.jpg,0.02099751212460717,0.06891053805866935,0.0209814594064935,0.008738179974666865,0.8053863567927378,0.008319291866419175,0.0038870375749525126,0.06277962420145348
img_00171.jpg,0.06067592654349953,0.5659612396268319,0.022835294908791527,0.013983874720510344,0.00027101345919514004,0.31661545363661586,0.0017739696444899757,0.01788322746006594
img_00172.jpg,0.07204894826025425,0.3039926752677901,0.09967295768007516,0.09833330974267378,0.0061673558197706275,0.3821509579356829,0.0005120435125374927,0.03712175178121569
img_00175.jpg,0.06662764425259604,0.2580685282024133,0.00262841846450922,0.018219855731235586,8.839633017368262e-05,0.6348315592689024,0.00260528536990327,0.016930312380266523
img_00180.jpg,0.009433485673325952,0.00450625761343166,0.002160866814997439,0.0006940861152984026,0.00278908434843302,0.0004254183336251456,0.000920648193366698,0.9790701529075218
img_00196.jpg,0.7780986030714027,0.19638775443182585,0.0021198100552014027,0.004228173214311703,0.0015074042542157838,0.0021373187344453145,0.00755967981347898,0.007961256425118543
img_00212.jpg,0.06498707723516958,0.3364969163501025,0.05993219075294789,0.02335758873497295,0.08203782855045699,0.0043419855230117125,0.012778554533872784,0.41606785831946563
img_00223.jpg,0.07101875387678118,0.7328147496217781,0.0747962625356924,0.028648779545996542,0.0009986945650862812,0.04064221576981104,0.0041943961658531675,0.04688614791900146
img_00230.jpg,0.032660555351332776,0.7911165047419777,0.12169854100940365,0.0029405560235317434,0.004728988137521891,0.008419575331555927,0.0009984666712467068,0.037436812733429796
img_00232.jpg,0.06716517376792211,0.013725480327910529,0.011436664813230564,0.0014357994486131002,0.002647473840660213,0.01072968157607781,0.8678965775201679,0.02496314870541774
img_00244.jpg,0.06924235874747964,0.44459049994842276,0.17306170892816666,0.004282983988684199,0.007480772668760211,0.2797800079556448,0.012555589634133432,0.009006078128708347
img_00272.jpg,0.004812015351018279,0.9095245096586101,0.06620524941110355,0.001113258331131089,0.00038443187620374966,0.016169011005574378,7.271177460216345e-05,0.001718812591756501
img_00280.jpg,0.01747364001497259,0.872224743068559,0.013250741924487846,0.00829878323428493,0.0005305353982274934,0.01374575760811157,0.0011795019052122026,0.0732962968461443
img_00282.jpg,0.10484676614120507,0.44009601451284414,0.01955989980625241,0.017736960362904015,0.00028967700186598015,0.38292091242932164,0.012834045016842122,0.021715724728764756
img_00285.jpg,0.06375869244085816,0.4645179513229022,0.034589349762627716,0.002878322097345297,0.003772486444382847,0.0336822163424256,0.06877932603438154,0.32802165555507673
img_00289.jpg,0.22480417423591295,0.5703079734410389,0.03980686447671802,0.03815216459121659,0.0020649489374732783,0.027730387474402013,0.004738516806594442,0.09239497003664378
