image,NoF,ALB,BET,DOL,LAG,OTHER,SHARK,YFT
img_00005.jpg,0.9999969005584033,2.2129801493518555e-06,8.714521682051086e-08,2.3794232539840524e-07,2.422549702507497e-09,1.8465083062578627e-07,3.0795324867936117e-07,6.634727611753535e-08
img_00007.jpg,0.00012666325429138423,0.03842856320816265,0.0001468829720410364,4.156416402412287e-05,0.0033728221500815194,1.0191715009572579e-05,1.44362186449761e-05,0.9578588763177447
img_00009.jpg,0.0037690810132088286,0.6595204898742125,0.08199760988940855,0.0004078548112781192,0.0007914402941878122,0.2526300500107186,4.9880759182861043e-05,0.0008335933478027611
img_00018.jpg,0.00013871021574712113,0.9254596663500033,0.0004958765667175911,4.164458904673772e-06,1.1074183358416047e-05,0.07387499446536137,9.176774887260274e-06,6.336985020318551e-06
img_00027.jpg,0.00020368934397723754,0.40243333776490153,0.012683093221590433,0.019953224204785767,0.0002880596043036645,0.07263605976403718,0.0048363665807306415,0.4869661695156736
img_00030.jpg,0.9999805688868549,9.603638240217696e-06,1.6816931736069933e-07,6.960986587152926e-08,9.299879991441e-06,2.814035475754059e-07,9.591592073549347e-10,7.453023469225018e-09
img_00040.jpg,0.01431804465017598,6.368984549339393e-05,1.9476248183520555e-06,8.549972032162845e-06,1.295800573160471e-07,2.053297332618444e-05,0.9855757053110034,1.1400043093260049e-05
img_00046.jpg,0.9999967813493864,1.7875838409512663e-07,4.591558233625172e-08,5.106334954875149e-08,1.4011777051128983e-09,4.886111675262872e-07,2.41310983994985e-06,3.979111240504912e-08
img_00053.jpg,0.003391921484252057,0.9932897181244339,0.002686866343424485,9.205623760551157e-05,2.6897666912949805e-06,0.0004235333738929496,2.2818488819929457e-05,9.039618087972844e-05
img_00071.jpg,0.01731621829339567,1.963757679152424e-06,1.804886032896308e-07,1.170374915426753e-07,0.9826809602830241,3.4081285335849348e-09,2.204151852692922e-09,5.54527525990678e-07
img_00075.jpg,0.00037651029656664487,0.6281405628458337,0.0018000904581423943,0.0001953959697031051,4.346147234130167e-05,0.3678516219091683,2.1039562235570773e-05,0.0015713174860089761
img_00102.jpg,0.001531917621827813,0.533058903175253,0.0009254722717548617,0.0003676098837797195,0.0003490005637926889,0.0006552347773561523,0.001139611002210709,0.4619722507040252
img_00103.jpg,0.0024047827524840202,0.6444829939625426,0.05845719062902823,0.27323117991651535,0.0003927215973577507,0.015260736292742622,0.00019254152354602764,0.005577853325783391
img_00109.jpg,0.00042794655786005607,0.9646175599872849,0.011902629412179105,9.974669553446942e-05,1.9086859777640972e-05,0.022458766530605523,9.337526940095522e-05,0.000380888687357411
img_00119.jpg,0.9999995231628347,4.630495098467663e-08,1.170890406854131e-08,1.2157036266557853e-08,2.6155957955076133e-10,2.512484797989582e-07,1.4985130292188728e-07,5.304931605110109e-09
img_00120.jpg,0.0008231955432608554,0.987550406231965,0.0038844336730802344,1.1198189713646887e-05,3.002250673969638e-05,4.0667953520314554e-05,1.5736941570383876e-05,0.007644338960149825
img_00125.jpg,0.00012568021084729639,0.9957083970852911,0.0004652489805358675,4.1595692913387e-06,9.617280056687645e-06,0.0015644408235999498,3.374411819005676e-06,0.0021190816385586735
img_00128.jpg,0.0009403591800799979,0.026784946367585473,0.3989980586754389,0.5034490018242973,1.1416365047705813e-06,0.002153893808764028,8.163970838396524e-06,0.06766443453649108
img_00129.jpg,0.06487152779038029,2.477953872270297e-05,8.041864136764858e-07,2.529210277984741e-05,1.0494849050964155e-07,1.8864702286070116e-05,0.9350551849978229,3.441733104015887e-06
img_00133.jpg,0.9999240636860861,7.532137561865267e-05,1.0141715413339014e-07,2.0003548115225634e-07,6.396712810852565e-08,2.3244575486718243e-07,3.738898975594337e-09,1.3333877967083743e-08
img_00138.jpg,0.002167282813429002,0.683028890000979,0.308773083445865,0.000341237886651249,2.6844158202835163e-05,0.00046739786109515404,6.233711748429105e-05,0.0051329267162933505
img_00141.jpg,3.9258513803727194e-05,2.500797177070022e-06,5.461607358798523e-06,1.4842089940991327e-05,7.579524426250726e-08,1.4223900188323536e-06,4.822325660248355e-07,0.9999359565738902
img_00152.jpg,0.011013223535732239,0.005916630832824121,0.027866789553034,0.00046190164539963263,1.739228341783941e-05,0.02670391270444166,0.00181563005645705,0.9262045193886935
img_00161.jpg,0.0001704693974376795,1.0179413094008656e-06,1.8373857264232967e-06,8.417903684056801e-06,1.6744673129381248e-06,4.111786579119567e-07,1.4045339545237766e-06,0.999814767191917
